,0
0,0.028925657272338867
1,0.02396535873413086
2,1.790215015411377
3,0.05185985565185547
4,0.05286121368408203
5,2.4564285278320312
6,1.6815028190612793
7,2.210089683532715
8,2.870323657989502
9,3.4048948287963867
10,0.052858591079711914
11,2.1362874507904053
12,0.05485367774963379
13,3.264270067214966
14,0.047872304916381836
15,0.05285835266113281
16,1.6894822120666504
17,0.05585074424743652
18,0.04986572265625
19,0.6143569946289062
20,0.05285906791687012
21,3.1974496841430664
22,2.7456586360931396
23,2.9471192359924316
24,2.262948751449585
25,2.706761360168457
26,2.108361005783081
27,1.4621288776397705
28,0.05585002899169922
29,0.05186057090759277
