,linear_C,y
0,0.001846117269760582,0.30560271134941797
1,10.913032152496712,0.32493071297765164
2,13.965042010597934,0.32200654652022087
3,7.687802007298288,0.31482189913937564
4,0.018644556547904218,0.3292523002251184
5,0.026521733772811706,0.32132464333641475
6,0.046380938403778035,0.31892287056349067
7,720.4888797437442,0.33968528667901154
8,835.4603230844734,0.3408509046708057
9,0.01857193281944268,0.33206128898916343
10,0.0028687697206383656,0.3125529256257573
11,0.012467655385828662,0.32774918273263676
12,694.0392984353726,0.33934271678003425
13,318.48566977179235,0.31692094000785587
14,0.0022051519778605493,0.2899261930118142
15,702.7622412751989,0.33953435168092316
16,5.565365259689961,0.30617921504052514
17,512.6590834964907,0.3250286257568149
18,61.138146471861624,0.32114434401528946
19,1.0028065885352364,0.32108206965692954
20,33.578779472806616,0.32490513510679564
