,0
0,36.181273221969604
1,1.738349199295044
2,21.290087461471558
3,4.440105438232422
4,1.218740463256836
5,79.88349509239197
6,32.526118755340576
7,30.827595710754395
8,4.505956649780273
9,3.4927854537963867
10,2.359689474105835
11,51.12534213066101
12,26.677723169326782
13,4.117966890335083
14,4.4780237674713135
15,29.77640652656555
16,8.562103033065796
17,30.5593478679657
18,77.63642311096191
19,0.3310821056365967
20,4.476534843444824
21,11.497254371643066
22,26.988826274871826
23,30.37783432006836
24,6.891573429107666
25,1.7577428817749023
26,35.260706186294556
27,28.563713312149048
28,1.7692465782165527
29,23.403436422348022
30,57.90928816795349
31,22.40211844444275
32,16.253535270690918
33,5.753686904907227
34,77.90379238128662
35,93.54495215415955
36,2.4743831157684326
37,5.757638931274414
38,5.6897807121276855
39,2.360525131225586
40,22.808993101119995
41,6.931473731994629
42,30.8984534740448
43,41.45921850204468
44,13.312105417251587
45,10.34736680984497
46,4.510957956314087
47,9.051804304122925
48,12.000904560089111
49,9.897503137588501
50,2.541220188140869
51,1.725203275680542
52,4.365325927734375
53,2.132297992706299
54,6.834755182266235
55,53.37828040122986
56,9.93042278289795
57,52.95744872093201
58,3.590669870376587
59,0.21503710746765137
60,6.797799825668335
61,29.355602741241455
62,19.07595705986023
63,4.607698917388916
64,13.370772123336792
65,7.983735799789429
66,30.57471776008606
67,0.7755956649780273
68,6.9135236740112305
69,26.3944034576416
70,85.51073026657104
71,2.6010491847991943
72,86.3863205909729
73,8.889207124710083
74,2.0517570972442627
75,4.5228962898254395
76,11.100294828414917
77,22.25051784515381
78,1.5363988876342773
79,10.53080701828003
80,10.80709981918335
81,0.8881595134735107
82,35.27784252166748
83,5.461362838745117
84,30.888431310653687
85,13.15083122253418
86,3.627267599105835
87,6.960418462753296
88,4.589693784713745
89,23.519126892089844
90,39.88335561752319
91,23.415385246276855
92,27.021799564361572
93,40.820849657058716
94,12.168460845947266
95,20.644853830337524
96,93.7564218044281
97,20.83332848548889
98,3.2283332347869873
99,11.956059455871582
100,3.2620351314544678
101,45.91830921173096
102,29.980849504470825
103,5.91914963722229
104,27.767858505249023
105,11.717679023742676
106,7.916793584823608
107,26.225070238113403
108,16.277438640594482
109,55.95342254638672
110,26.481205463409424
111,91.8105537891388
112,30.891401052474976
113,36.545398235321045
114,30.067693948745728
115,5.7346532344818115
116,93.14098882675171
117,91.48340129852295
118,1.5239033699035645
119,2.4813644886016846
120,2.1542389392852783
121,6.860653400421143
122,30.4705491065979
123,12.040833234786987
124,28.49478816986084
125,30.700878620147705
126,23.200976610183716
127,1.3334128856658936
128,30.41067600250244
129,3.307156801223755
130,31.006141185760498
131,85.6759181022644
132,2.6030173301696777
133,29.079236268997192
134,42.85664081573486
135,11.758622407913208
136,25.86781358718872
137,9.010985851287842
138,24.586220264434814
139,22.23154854774475
140,23.980931520462036
141,3.1156463623046875
142,30.457582473754883
143,3.9065210819244385
144,2.676025629043579
145,10.971686363220215
146,1.8873984813690186
147,20.497186183929443
148,1.2646183967590332
149,3.757951021194458
150,4.811133623123169
151,82.84526944160461
152,3.402878522872925
153,3.9115395545959473
154,3.4089901447296143
155,21.113573789596558
156,30.571338415145874
157,30.19126272201538
158,30.0726478099823
159,94.5693290233612
160,6.809800863265991
161,32.68558120727539
162,12.866637468338013
163,12.834675788879395
164,85.78775405883789
165,4.48998236656189
166,78.33452892303467
167,9.068748474121094
168,2.438446283340454
169,29.25085759162903
170,6.733960151672363
171,3.6592206954956055
172,4.51495885848999
173,32.402363777160645
174,2.8372859954833984
175,29.904099702835083
176,7.159853219985962
177,31.10488724708557
178,1.1110243797302246
179,28.00311827659607
180,3.0787343978881836
181,1.5648152828216553
182,3.5465164184570312
183,100.12838649749756
184,4.481011390686035
185,2.6149773597717285
186,13.339328050613403
187,2.7309751510620117
188,27.181379318237305
189,70.91337537765503
190,104.28825831413269
191,20.8881778717041
192,28.028181552886963
193,91.66287803649902
194,87.21191763877869
195,74.61949038505554
196,44.48407506942749
197,22.703264713287354
198,79.9671847820282
199,1.1057696342468262
200,8.016568422317505
201,6.876664638519287
202,21.442626953125
203,35.696635484695435
204,30.37077832221985
205,1.1636700630187988
206,11.811431169509888
207,58.299097537994385
208,3.546515464782715
209,63.995919704437256
210,7.302449941635132
211,11.041473150253296
212,13.952687501907349
213,5.831473112106323
214,6.4197998046875
215,1.4160559177398682
216,1.6112871170043945
217,6.4527153968811035
218,30.852553129196167
219,28.686286449432373
220,1.5422582626342773
221,2.2469913959503174
222,93.44325375556946
223,50.33048963546753
224,2.467339515686035
225,26.440338850021362
226,3.738004207611084
227,6.770893096923828
228,86.74917554855347
229,80.5228042602539
230,51.670820474624634
231,85.18544363975525
232,40.95952224731445
233,2.3617124557495117
234,12.197386503219604
235,2.8443610668182373
236,35.472172498703
237,80.17561864852905
238,3.5006160736083984
239,1.4742765426635742
240,11.175116539001465
241,20.77643847465515
242,11.632891178131104
243,37.53168702125549
244,26.758477687835693
245,2.0864193439483643
246,11.163148164749146
247,85.56523656845093
248,3.122856378555298
249,11.730630159378052
250,2.355870246887207
251,31.921682119369507
252,19.96165442466736
253,5.7735607624053955
254,6.919472694396973
255,2.190451145172119
256,3.3810925483703613
257,3.616948127746582
258,8.810440063476562
259,33.366817235946655
260,24.457598447799683
261,30.936269283294678
262,86.08585166931152
263,5.718707084655762
264,8.820412397384644
265,3.05682635307312
266,0.28087830543518066
267,90.46125602722168
268,4.644548416137695
269,5.014589071273804
270,2.418689727783203
271,2.007218360900879
272,85.9343888759613
273,9.900523900985718
274,51.979984521865845
275,4.508920431137085
276,0.2473759651184082
277,46.014997243881226
278,13.741284608840942
279,53.83515954017639
280,4.5996785163879395
281,2.6168084144592285
282,28.657427310943604
283,30.07561731338501
284,4.303457975387573
285,30.777719497680664
286,0.5603234767913818
287,86.0968885421753
288,22.84690260887146
289,12.859611511230469
290,53.9816529750824
291,3.4230196475982666
292,30.603187561035156
293,0.5330660343170166
294,1.3146800994873047
295,89.6365396976471
296,28.103891849517822
297,4.577723979949951
298,22.731212377548218
299,80.80496597290039
