,0
0,0.34809398651123047
1,4.368320465087891
2,0.30820441246032715
3,0.33609986305236816
4,0.15755200386047363
5,5.124295473098755
6,0.39095425605773926
7,1.8829665184020996
8,0.3989551067352295
9,0.26726531982421875
10,3.6073575019836426
11,1.7702646255493164
12,4.606680631637573
13,3.5844151973724365
14,0.4963698387145996
15,0.3733830451965332
16,3.625307321548462
17,5.099416255950928
18,0.4557833671569824
19,0.2822728157043457
20,0.3670210838317871
21,0.3540501594543457
22,0.2214059829711914
23,4.081085920333862
24,0.34310388565063477
25,4.833054304122925
26,0.7011244297027588
27,0.4049389362335205
28,0.3480710983276367
29,0.33313488960266113
