,0
0,1.7882184982299805
1,3.511608600616455
2,0.04886960983276367
3,0.04787302017211914
4,0.021940946578979492
5,2.1063666343688965
6,0.049866437911987305
7,2.6389434337615967
8,2.9999771118164062
9,0.7509918212890625
10,0.049866676330566406
11,0.046875715255737305
12,1.0112943649291992
13,0.048870086669921875
14,0.050862789154052734
15,0.0249330997467041
16,2.7586233615875244
17,0.05285954475402832
18,4.358344316482544
19,3.1615450382232666
20,3.109684467315674
21,0.049866437911987305
22,3.5505053997039795
23,0.6622302532196045
24,0.04787015914916992
25,4.180819988250732
26,0.05086374282836914
27,1.8919410705566406
28,0.0498659610748291
29,0.05086398124694824
