,linear_C,y
0,11.421928142028207,0.003923401456496278
1,437.66662597559923,0.002112573677108598
2,242.70721259072943,0.002112573677108598
3,19.39620498730338,0.0027464352072016363
4,0.0012692330614022145,0.055080838197898
5,875.4452925829163,0.002112573677108598
6,0.3858179187474933,0.02586328212195621
7,0.1937806491391342,0.026324160253113127
8,0.29824038064418984,0.026222590944753654
9,1.8001457146030615,0.023338693174019376
10,2.358135470582901,0.021305226539826805
11,0.0035013350953784863,0.0428805043988667
12,9.056380513552474,0.0047966368530583114
13,3.9425458052860662,0.011827791172565383
14,12.570157521077252,0.003693516399025043
15,232.10190954450712,0.002112573677108598
16,0.001452789271280754,0.055799780892393236
17,512.7344028676525,0.002112573677108598
18,0.0015399622969772596,0.058305492741011045
19,95.3530440801124,0.002112573677108598
20,1.3821005213041961,0.024865843384045627
21,881.7967254051248,0.002112573677108598
22,0.11680550885152348,0.02738410158101634
23,0.3787874755986327,0.02591262793408622
24,170.94559343201436,0.002112573677108598
25,0.014985991247020025,0.02897139199957599
26,0.06877382012118627,0.028012642553584266
27,319.7746133914754,0.002112573677108598
28,1.4950609902598966,0.024591109666107003
29,0.03300290610904549,0.028541395439548367
30,31.984415494605475,0.003121035578065645
31,0.006513377734671762,0.03964842110192812
32,5.284781298141136,0.00883370066940048
33,1005.8734470532726,0.002112573677108598
34,237.72998375778474,0.002112573677108598
35,227.5787637425644,0.002112573677108598
36,2.411631678388604,0.021006703786942915
37,0.018871844209986617,0.028791858326127517
38,0.26028382931040156,0.026384796892963913
39,12.751084539999193,0.003693516399025043
40,10.075199824985056,0.004268229042703298
41,1.1087738722873215,0.02574124474626238
42,25.845968569231495,0.0031854249151676006
43,0.006956747994847774,0.03707402765318868
44,87.40688997051616,0.002112573677108598
45,4.790680351000072,0.009716026651544807
46,0.001720944703203306,0.048256595989327855
47,11.032598719562156,0.003923401456496278
48,0.047374551548568906,0.02708505081623469
49,0.520061951043452,0.026003781427876738
50,0.4542759664059059,0.02603777099026383
51,5.571169143602428,0.00864810390966042
52,0.3797708105000376,0.025829475495857457
53,0.020405054733204434,0.029525474821727515
54,0.03395959728134955,0.028177393819541763
55,736.8438802735191,0.002112573677108598
56,2.27738470657836,0.021879939183504837
57,0.4510470681436801,0.02603777099026383
58,121.51563197050203,0.002112573677108598
59,0.060525229699664077,0.027407211248355545
60,8.839183163139614,0.0048642501052557074
61,428.3955336953557,0.002112573677108598
62,0.1454714792073191,0.02669633315571185
63,137.66616015154864,0.002112573677108598
64,0.6147853647588052,0.02578679280104479
65,658.2597146802254,0.002112573677108598
66,6.1987891340203625,0.007855025802874671
67,0.0024778710941085035,0.047619777053427015
68,0.048971398810951895,0.027321017831319905
69,62.77303565340688,0.0023762653606788087
70,1.7052764846961834,0.023758240413252807
71,258.1292419969972,0.002112573677108598
72,833.0608722226589,0.002112573677108598
73,5.084510198320294,0.009217392396104862
74,61.43492757033613,0.0023762653606788087
75,26.890869639997526,0.0032224554563617946
76,0.0312224231566775,0.02881217465262509
77,0.006217610140564825,0.04021585711774678
78,0.045615050861988485,0.02772418437759505
79,0.8911952811955741,0.025811057470340182
80,0.0045895953705572135,0.0401849089192956
81,0.02978952421014346,0.02841762382784052
82,30.37626712661505,0.0033035913589986032
83,100.56017819682395,0.002112573677108598
84,195.73851097187557,0.002112573677108598
85,0.3018617132608139,0.026222590944753654
86,0.011585761761499632,0.030865735008737127
87,0.01700015398504962,0.028428117053343804
88,16.801557108019487,0.0034150946855120434
89,0.17263726864256806,0.026335418729995452
90,521.2323800227283,0.002112573677108598
91,40.23555533382071,0.0027528830373924063
92,1.016307962624525,0.025693732533435765
93,9.155322690244457,0.004681694324322527
94,755.7508393421223,0.002112573677108598
95,0.9858188352975734,0.025692708090220506
96,3.9168362724018726,0.011862622241879395
97,146.9176869449215,0.002112573677108598
98,896.1477972303701,0.002112573677108598
99,0.30606354230559585,0.026152745869837846
100,42.26608858252808,0.0027528830373924063
101,1.37029405569518,0.02489965001014427
102,0.021314956266648075,0.028748849427028156
103,1.698058735833243,0.023793071482566597
104,0.04777237227648499,0.027285162318790745
105,0.3839463086482182,0.025897088748054964
106,0.0021803044761894703,0.046135177824085716
107,1.983262587434987,0.023006579082163525
108,122.63150773323243,0.002112573677108598
109,857.031668756645,0.002112573677108598
110,0.10460878571375387,0.027139884717017226
111,0.0013911606938633524,0.0586140130583388
112,0.006793119454428696,0.04033570118362473
113,0.08931586532930554,0.02758070802428647
114,0.0024245895399543685,0.048110892434848784
115,0.0219623463469815,0.028235034540682102
116,0.0016664496437657635,0.05104644332572161
117,0.00140375828374403,0.05775808497517687
118,10.723982714356408,0.003923401456496278
