,XGB_max_depth,XGB_n_estimators,colsample_bylevel,colsample_bytree,eta,min_child_weight,reg_alpha,reg_lambda,subsample,y
0,8,266,0.19640104879891304,0.8720799061268492,0.11971268706251385,20.598946858862405,0.1815664885493363,0.38790512898707286,0.5425633223040319,0.07995530308036969
1,8,61,0.740634949302241,0.915242210569777,0.003120722456292169,101.5318766890473,9.226244773014274,0.11176286577405548,0.14940690104707469,0.5
2,4,332,0.35762539611414684,0.7612483531799699,0.045825550450164856,2.7608563241824116,0.6043243204196215,0.009720556584360369,0.6683805224126962,0.08049404428768148
3,3,488,0.6140827550188673,0.16718169758050994,0.0010194920042917274,102.1551069691748,0.3657700930193715,0.0027697238687090864,0.9578462676015547,0.2552128508005522
4,3,176,0.16312403120559835,0.5975501188345053,0.03496445190579948,11.984080919711621,244.8689266166032,24.566438247844605,0.7114877070650654,0.5
5,1,172,0.6031463518401001,0.15641126100626446,0.0011752277376419298,75.06207206214754,0.020413669212688272,313.29048761464963,0.7065479388862526,0.2434521040446096
6,1,378,0.34458487703396234,0.6157272300449478,0.38248816048845263,19.410974309292616,0.8695305998529759,0.01620706939055419,0.4080320161755442,0.09075456886268785
7,21,422,0.2298071142674795,0.8147758874078088,0.4391140053575188,127.8534301510328,0.013442035227962506,17.237853523953877,0.548215104061066,0.5
8,4,204,0.4130073987617085,0.6693485353606843,0.015394149706375055,25.56581818606749,71.52260595038712,0.18733724216629477,0.9164157904758992,0.1713494709328488
9,7,383,0.8687056053473373,0.24206351175494675,0.6077576223671808,5.6488909323502,0.002846100453470274,0.173198138108339,0.46430559046429776,0.02404160140655287
10,1,391,0.2032307086730437,0.10309870665680879,0.0358891547836263,48.71986649115079,3.310695464917224,330.10331265576764,0.1519297146238095,0.5
11,5,246,0.35330411187640826,0.9009130247462221,0.033833911522768906,116.6447887678891,437.9137768186603,20.342603335458637,0.1770506083935951,0.5
12,22,274,0.30102045867771887,0.6475280820421997,0.05639251813033024,1.966872075454371,13.821373621568354,0.18289611423409124,0.7769306228329781,0.10554088021393448
13,23,143,0.9155639036510874,0.3066493580247375,0.103600538279518,3.2631120163771343,1.2916288758499035,96.45855468045376,0.1651279450590678,0.16142486995348104
14,8,259,0.3952379590802529,0.17087820317343677,0.024737832099834038,49.23791751394318,0.01046701121128693,0.008893120786351263,0.6080751136059006,0.13913811474102933
15,2,78,0.5132274769191993,0.23260595878500012,0.04726466553874081,14.76234172244994,603.9222418437147,107.87060313261271,0.7179924880187548,0.5
16,3,119,0.844920482697397,0.14455232400045848,0.03400423525207662,41.46012629485272,0.8955183154357195,0.004834329687299948,0.2530749489662528,0.5
17,1,265,0.28322104771479084,0.387259442937288,0.19422927201953796,122.79912009739607,0.00516573335801821,0.025045569397444897,0.8393419101473552,0.5
18,5,53,0.3244326158988177,0.16681399205070074,0.04706941576688634,6.818379163771432,0.037210387744838085,9.200116404680388,0.783664404112154,0.1503704694769068
19,27,243,0.4058396477071493,0.8974243000638483,0.0024694052649141735,1.231614547963656,1.2762002854319583,81.77882530130942,0.5782782832399158,0.15049605273556388
20,24,404,0.7666617366062052,0.59240385466583,0.0015846120925624026,86.15764184668785,2.834428198684328,97.6346626615233,0.9485626088395521,0.17898351817215907
21,1,283,0.45730790721320697,0.37966773151740907,0.0018385306218728712,18.90230755263559,0.03334469163895803,1.0116808767661887,0.68941846226577,0.24019292653540536
