,linear_C,y
0,1.6725568828249129,0.12804610799438998
1,0.014440093734882605,0.20527241648603856
2,0.0014057697169293272,0.20569675984954738
3,0.0010357818931778053,0.20610855221216373
4,0.002405039443523238,0.2058388053040927
5,0.21792846037299135,0.20499370457733002
6,0.3374577850968761,0.19487401185770747
7,0.19194929508228878,0.2056949668494198
8,0.0029688323432966587,0.20611751721280114
9,0.01315329722225477,0.2056931738492923
10,854.0023079492263,0.10467096455437963
11,67.85431792714284,0.10467096455437963
12,139.32560443582636,0.10467096455437963
13,0.013427310465238205,0.2056931738492923
14,17.488789308884684,0.10424124219048836
