,rbf_C,rbf_gamma,y
0,0.002040098700658418,220.01498242762136,0.27332164195028263
1,1.186765290151094,4.689983637860962,0.17231542729115534
2,0.004372324392295611,0.3193585081279553,0.25335404886375756
3,38.0697637269902,914.2075608444345,0.3160120825776167
4,0.020099760362071083,297.60244695373245,0.26144244105409153
5,18.134573742541996,0.11988751211383453,0.24882641630214442
6,16.749131351812142,0.0023558618539328666,0.3499199829296916
7,5.179291826793239,0.026179180307469036,0.3243438600234717
8,3.0628487157261373,0.017132221821328647,0.36006481382694977
9,0.006391706989339839,0.022047280216149347,0.3565533980582526
10,2.5168437109488853,2.546434519552839,0.1796309879440947
11,0.036619640990172314,0.08361194133870739,0.29121145844446816
12,22.667757413111577,143.1700148091859,0.21639949855969276
13,120.3379475059909,0.006414787186291341,0.30349141150112025
14,0.0033101254679006797,4.816566019016852,0.21420169636189057
15,0.2559095254912309,0.043554910907226504,0.3400205377147125
16,0.0017476677405978492,0.012247363858438016,0.44426010882321576
17,2.310484005083394,526.3793661549732,0.2840919396137842
18,0.19118924787761274,442.25781539172493,0.27995105622532823
19,3.1638888862855654,57.579215193243286,0.19552237810732953
20,15.41175574919505,302.68357967171454,0.2567847807532274
21,1.0330006159519507,2.001981406605516,0.1776325616131441
22,40.93945286924839,27.359183924481496,0.1834504694334791
