,0
0,4.2885308265686035
1,0.06183576583862305
2,0.05086326599121094
3,0.9644203186035156
4,3.227370023727417
5,2.556164026260376
6,0.05983996391296387
7,1.2676103115081787
8,3.4732213020324707
9,2.3826277256011963
10,2.9640746116638184
11,0.059839725494384766
12,0.043881893157958984
13,0.024933576583862305
14,0.02811145782470703
15,0.025743961334228516
16,0.02593231201171875
17,1.229710578918457
18,0.0638284683227539
19,2.986015796661377
20,0.05884218215942383
21,0.04290652275085449
22,3.0608763694763184
23,0.06283211708068848
24,0.04587745666503906
25,3.0977163314819336
26,0.057845115661621094
27,0.04787158966064453
28,2.5886077880859375
29,2.520261526107788
