,0
0,0.34891510009765625
1,4.370315313339233
2,0.30820441246032715
3,0.3370974063873291
4,0.15854907035827637
5,5.1262900829315186
6,0.3922233581542969
7,1.8839633464813232
8,0.3999521732330322
9,0.26726531982421875
10,3.609347343444824
11,1.7722601890563965
12,4.608674764633179
13,3.5854127407073975
14,0.49736785888671875
15,0.3733830451965332
16,3.6272997856140137
17,5.100413799285889
18,0.45677852630615234
19,0.2842400074005127
20,0.3670210838317871
21,0.35504984855651855
22,0.22240352630615234
23,4.082083225250244
24,0.3441007137298584
25,4.835049152374268
26,0.7031195163726807
27,0.405914306640625
28,0.3480710983276367
29,0.33313488960266113
