,rbf_C,rbf_gamma,y
0,0.09323148953031998,0.42967819647620237,0.15210637670534233
1,0.022693546896569924,1.793674693991223,0.8274248334502103
2,531.3271003363183,4.488750063637309,0.6416197166262909
3,0.011134143453040138,0.5479958494586061,0.15701162660971557
4,119.98932221125555,2.222312521213877,0.8065821034680607
5,2.323998614685419,0.048913499164542705,0.09753601938033918
6,0.006443093699266467,896.4379795909001,0.5
7,0.006156012355432155,0.002587586475707098,0.24144639328063244
8,0.01382419626795335,155.88272678482448,0.5015625
9,37.1917597121301,0.5988638391199608,0.15911362042585753
10,2.477964950498719,0.6701161158406791,0.16065639742445492
11,0.002921094460294584,8.24580453715022,0.5224097124824685
12,0.06628827597926622,0.0016610217488828565,0.24355376609715673
13,7.285894889112076,0.0018243057214587769,0.2015557264439627
14,1.3162441572523436,52.53221522231053,0.5064012096774194
15,0.46023585472360595,42.52527676478588,0.5064012096774194
16,0.003104820238396062,0.0069493739103976175,0.2354641479663393
17,0.00912577132359548,6.270128613852629,0.5435264726507715
18,0.003125763454074822,0.21117349532443194,0.13467383335458383
19,30.551713519000195,2.0917984084231382,0.8180090925028688
