,0,y
0,0.15546531789004797,0.2055529213948744
1,0.6229692697525024,0.0938822835649624
2,0.9791374802589417,0.10467096455437974
3,0.25828123092651367,0.2059772647583833
4,0.4552248418331146,0.17349378028177992
5,0.7978499531745911,0.10467096455437974
6,0.6637849807739258,0.09919573983169705
7,0.067805677652359,0.2054872776679842
8,0.04247348755598072,0.2052121517595308
9,0.6969292163848877,0.10480225200816018
