,0
0,7.480993032455444
1,5.122326135635376
2,59.254589319229126
3,5.058534622192383
4,124.35251426696777
5,6.04782509803772
6,10.058071851730347
7,4.149967670440674
8,6.065776348114014
9,47.84522318840027
10,192.1153953075409
11,78.14314723014832
12,46.76319193840027
13,1.5456948280334473
14,5.352664947509766
15,30.279096126556396
16,88.26207232475281
17,86.13465976715088
18,19.01721453666687
19,18.868511199951172
20,12.787858247756958
21,18.952327728271484
22,25.63348937034607
23,0.7283546924591064
24,4.508942604064941
25,84.75343942642212
26,85.31053042411804
27,89.81596112251282
28,5.030559301376343
29,5.470336198806763
30,86.26140856742859
31,4.0341796875
32,20.913124322891235
33,20.715598106384277
34,7.50091814994812
35,97.5810489654541
36,21.48855710029602
37,1.3533594608306885
38,19.577666521072388
39,51.27192711830139
40,58.1656289100647
41,0.5205566883087158
42,63.51919674873352
43,3.506286382675171
44,25.625504732131958
45,0.6789519786834717
46,20.7275607585907
47,8.947075843811035
48,20.01848816871643
49,54.934170961380005
50,12.675104141235352
51,6.898584842681885
52,6.7648766040802
53,2.42423152923584
54,3.704115867614746
55,4.0791168212890625
56,19.730235815048218
57,3.3116629123687744
58,1.9927089214324951
59,4.083102703094482
60,5.112178564071655
61,2.381753921508789
62,22.59958839416504
63,44.791325092315674
64,20.604867219924927
65,1.1069309711456299
66,28.410025119781494
67,4.028228282928467
68,2.2659411430358887
69,31.43894672393799
70,0.2872169017791748
71,11.377578735351562
72,13.113930940628052
73,2.9809958934783936
74,2.3706605434417725
75,7.145915269851685
76,7.78717565536499
77,19.313392877578735
78,3.0265674591064453
79,1.566795825958252
80,4.912834167480469
81,12.748939037322998
82,2.875026226043701
83,8.924136400222778
84,5.064476490020752
85,23.572973012924194
86,53.96964120864868
87,8.804455280303955
88,17.133182048797607
89,2.9537477493286133
90,0.12244558334350586
91,22.396108627319336
92,18.243215322494507
93,97.86834335327148
94,20.881157636642456
95,26.066381216049194
96,2.511573314666748
97,2.950082302093506
98,1.019465684890747
99,23.23486304283142
100,97.27992630004883
101,27.918333053588867
102,63.49121975898743
103,6.962380886077881
104,15.603270053863525
105,20.487258434295654
106,18.436721324920654
107,6.4188127517700195
108,38.25676989555359
109,38.188907623291016
110,6.064781665802002
111,56.285470962524414
112,63.92009925842285
113,3.86893892288208
114,13.68038535118103
115,28.157728910446167
116,2.7586231231689453
117,4.2167558670043945
118,28.183656692504883
119,3.8635764122009277
120,20.79146432876587
121,17.967970609664917
122,66.01062846183777
123,97.53716516494751
124,4.222740888595581
125,3.5909125804901123
126,59.617576360702515
127,20.668727159500122
128,22.767083883285522
129,66.90212345123291
130,0.9186913967132568
131,24.045676231384277
132,88.22312021255493
133,38.85515594482422
134,3.6751725673675537
135,2.6509103775024414
