,XGB_max_depth,XGB_n_estimators,colsample_bylevel,colsample_bytree,eta,min_child_weight,reg_alpha,reg_lambda,subsample,y
0,36,444,0.27618693010221607,0.31143334341745693,0.0016803807141532025,42.544719349846815,0.011417532322980395,161.66387790141414,0.9912443858403146,0.5
1,2,487,0.8291182209574646,0.5419069432208588,0.01915895429358308,4.503369629788754,694.027820651044,0.0014542745583989271,0.5762241138548021,0.5
2,1,143,0.5718906762621672,0.39926268876096227,0.0023681305277854993,63.99426996550925,0.008288111564657972,0.011199402541790382,0.4306396643195448,0.5
3,1,114,0.3480833117971458,0.6665916336373389,0.0011724123966059524,1.6158108521657408,137.57048766784453,0.208910995416142,0.24552424489731617,0.5
4,7,466,0.4113869187031531,0.609337898418799,0.002060426371548845,3.9740486579752776,2.3811907051645704,0.36986626805239176,0.5096716024714609,0.19821295209644718
5,16,203,0.2021542672986808,0.46643695623852754,0.0012391086184629218,3.030822729482058,0.06017958099781264,1.1099748946323398,0.938591913976437,0.23392857142857149
6,46,280,0.46486705510231546,0.4034366995233777,0.02087252574154213,6.442944730342378,0.6197090486779961,1.2216019885332892,0.16920038429346976,0.2564200362744051
7,1,135,0.747778156836566,0.6709216172896383,0.05102955301243991,25.338684674910958,0.009443358788729685,735.0233271121076,0.9037040011207996,0.32451456310679627
8,8,141,0.9051414971580817,0.6980556808510897,0.002069660529226033,10.97270136221167,0.007960027113636872,0.1235857045362124,0.45075496080807265,0.1792035634268645
9,1,274,0.4186269570664208,0.8831982948780661,0.010391647676321435,3.0931686292752896,0.2904086827007878,4.70182737959851,0.6566269999301791,0.21592606422703509
10,18,472,0.229195495044515,0.8790758122394391,0.0028813500298240312,8.421069333901222,0.0017650860211227601,0.04740645936837322,0.7207479131146862,0.16839325722820875
11,1,405,0.5561244546263556,0.41093003344645596,0.0062729195206194886,5.19565858911162,723.9818329202787,362.5864326667726,0.9141286231623288,0.5
12,2,126,0.033399265291543155,0.7046854065961043,0.7787661565313645,9.285868228621778,0.1998055053924852,1.8021421326622744,0.2218534997102728,0.3163014776485651
13,14,453,0.7318767253400305,0.12722556944337976,0.8327465357750202,56.181955956887926,0.0023121892964219856,0.009957882962721066,0.20328748013354814,0.5
14,1,221,0.7450560985216482,0.1877545529524131,0.007673032939751571,124.035874566095,32.64677711140726,0.07500517400020987,0.2894505354433582,0.5
15,5,123,0.5234863325813096,0.28355096905659233,0.012255716690695901,1.4135200998356494,484.3252627602641,6.38014936550474,0.6570709169429563,0.5
16,4,175,0.8533708355444141,0.34300163723394833,0.7712404283244556,54.9822697316507,961.59602281708,3.0165927436907376,0.5853174237940908,0.5
17,15,51,0.6747078703581728,0.2247689210934059,0.011484489336531704,1.7283400452407922,0.9416562052763164,488.52584543709423,0.16635766083356346,0.38244092072975555
18,18,318,0.23953337324975887,0.44203778858934284,0.013646921932945845,19.040949152252598,13.956320135451907,1.6547940047789786,0.988717944693845,0.2552697908887229
19,1,282,0.6312920704434539,0.4074477573376407,0.581087032722206,1.0007431656151198,3.1675535535664774,0.011271580734675744,0.12179385669908666,0.18577896617945167
20,21,84,0.09659509742157257,0.1676321602793896,0.013067388979682465,1.1939455236140035,16.73476146597169,39.99670186857703,0.7896310193279937,0.38363184145951135
