,rbf_C,rbf_gamma,y
0,0.004093773740304882,31.81800567158061,0.5702794080289543
1,57.13242503252508,26.770022057310126,0.762105565484182
2,29.507980414873145,3.0809181712567413,0.23333220721605463
3,2.9856902861928076,376.2770745969065,0.5
4,0.005312020539297961,0.016441959415999574,0.06924366012147587
5,0.09726189557632076,0.21014347105762182,0.02668328613962223
6,179.24197996740475,56.14758964174304,0.7624837487103955
7,3.0160618363009504,0.06558449781151984,0.019948225179089007
8,0.07050169970338037,1.368614698416065,0.10384977903607118
9,170.30858888367942,72.56525396042883,0.77023784760013
10,0.0020080070777575994,0.02507391529457877,0.13422887463295274
11,0.01991723359535719,53.99038516640543,0.5981665352991551
12,0.001966020778094122,2.8261363499591123,0.5636097107819644
13,0.0010277727315081467,6.785521094924065,0.44694728862231803
14,0.021141739074626735,4.42762110160287,0.6037881318176502
15,250.03899298219127,0.010281587408668259,0.005312382391223003
16,0.056649024622136314,0.9006076703057437,0.08121313602711067
17,0.001187548625850196,825.23877689788,0.5
18,0.1533082844011647,49.334530988231656,0.6068649659445805
