,linear_C,y
0,0.10073736594955647,0.027598439364746596
1,2.5037426935449,0.021145154206433148
2,0.0016103144989745048,0.061874108715146314
3,56.732623966028015,0.002799004934427196
4,2.0986375704505584,0.022975748733194967
5,0.0038445962063513505,0.041977125723522635
6,0.38437966561168846,0.025667033463553146
7,0.7354628742373996,0.025981388100529856
8,41.97861347494055,0.003064713153589027
9,18.28541928028465,0.0036585023934228023
10,0.0495842274683105,0.02762402964815691
11,16.77157066927838,0.003876072179958223
12,6.465190856338339,0.007591334119304682
13,73.15037924775368,0.0023392348194846146
14,37.59506732431167,0.003064713153589027
15,0.8679495306697099,0.025876711956299814
16,23.05509241469788,0.0034656802279841026
17,3.0967555354910443,0.016343525310910878
18,41.33893335312681,0.003064713153589027
19,1.8936949933516416,0.023595407474984675
20,0.08988245208610579,0.02783530103456433
21,54.28632785362976,0.002799004934427196
22,13.120606758762564,0.004189109675658109
23,37.45549954749951,0.003064713153589027
24,0.005246673227706347,0.04240369964187618
