,0
0,0.5
1,0.12804610799438998
2,0.5489080629223512
3,0.19868951612903218
4,0.15639284234349105
5,0.44015981607803134
6,0.5031754032258065
7,0.15434503697564705
8,0.5
9,0.30672574270049724
10,0.2298650070126227
11,0.21454342247864333
12,0.13349065249266856
13,0.15190476380211648
14,0.18945437013897748
15,0.5
16,0.5256532497131199
17,0.5
18,0.5
19,0.32647105699349743
20,0.17169669609843152
21,0.09555883829529532
22,0.20527241648603856
23,0.15274627852862432
24,0.5
25,0.5
26,0.5
27,0.20569675984954738
28,0.5064012096774194
29,0.27626625653448933
30,0.10021695301542777
31,0.17850033469335713
32,0.23581169115772016
33,0.5
34,0.20273711430575037
35,0.5
36,0.13636224180798173
37,0.1618931690679588
38,0.2578746573377535
39,0.14634706107356887
40,0.6224087163712866
41,0.3763308045390794
42,0.20610855221216373
43,0.22671450656636494
44,0.1922649974499553
45,0.2623107388754303
46,0.2058388053040927
47,0.20499370457733002
48,0.17144109396914453
49,0.5064012096774194
50,0.5
51,0.5031754032258065
52,0.19487401185770747
53,0.23640407847762335
54,0.1751127597857961
55,0.5224097124824685
56,0.12159738381359175
57,0.2784491345786051
58,0.5306342040673211
59,0.15862074461303077
60,0.2056949668494198
61,0.20386590749713107
62,0.5
63,0.5
64,0.24621218761953334
65,0.5
66,0.5064012096774194
67,0.5
68,0.2462149767308427
69,0.20611751721280114
70,0.2056931738492923
71,0.10467096455437963
72,0.1116329848272345
73,0.10467096455437963
74,0.5031754032258065
75,0.13187774926686213
76,0.1562507968889456
77,0.15385574716307526
78,0.10467096455437963
79,0.25066888865867654
80,0.18147253123804652
81,0.4201503330995793
82,0.23126753155680224
83,0.25598204609205655
84,0.5
85,0.25226047510518934
86,0.2056931738492923
87,0.23001063846742298
88,0.5
89,0.37250394460028047
90,0.20751107675634317
91,0.25968000924391177
92,0.26153307487568533
93,0.1074397551957158
94,0.5
95,0.37701234380976667
96,0.28311352479918406
97,0.10424124219048836
98,0.15608683698839732
99,0.14683953844192277
