,linear_C,y
0,0.07528238693218327,0.32688840285927656
1,807.0283155831218,0.2644164088338845
2,0.0017344002090304432,0.43391123439667134
3,37.80862216001467,0.2530006401365623
4,25.330799794527547,0.2727395177637896
5,596.2940779373376,0.259430011735837
6,0.010070792988212368,0.3137442654432946
7,165.34435341933778,0.23881361357089514
8,282.79904220354774,0.2483276432305559
9,0.0012337064621217478,0.4605209111277072
10,0.2650487381152189,0.3155539848501012
11,0.06855918902076698,0.29532166862263953
12,634.3757388353501,0.26250400085351544
13,249.26018165617123,0.2434999466552864
14,1.163840353145,0.3232462925424091
15,0.017552667356104494,0.30395817774458556
16,8.154250883612411,0.31366024751947086
17,0.5869606185210957,0.315597994238771
18,0.0446361596128208,0.30081083964579114
19,17.05156685157041,0.28210684946121833
20,123.8327664461894,0.23736930545182977
21,0.0026263813871348347,0.39730875920196307
22,353.8136241823759,0.2563026779046196
23,2.306210832679911,0.32393577296489917
24,0.2598997939416941,0.31650752160460904
25,0.06423693637463057,0.2981209324655928
26,0.6939153585990815,0.3150538781606743
27,0.0356149493167448,0.31715032540275256
28,1.0162517462915142,0.32633495145631064
29,0.022586690470931536,0.3085898324975995
30,34.8495135667032,0.2574549237170597
31,0.1446727816039866,0.32305158433799197
32,1.2873574956704534,0.31920276325616137
33,0.06428251041732717,0.2981209324655928
34,75.47166759393255,0.23831083964579114
35,0.005373349583532153,0.28922970233649836
36,0.34538422796753593,0.31568067854475623
37,97.91004921054176,0.23780939933852552
38,0.001862710912978182,0.438290835378214
39,79.90427158010239,0.23792942494398805
40,0.008296623779914596,0.2950616131441376
41,0.001329037224764763,0.4302491198122267
42,0.5874682209495841,0.3132414915181905
43,0.10969605207311985,0.33191480849247834
44,0.7743729780834213,0.3192801130907926
45,70.52108875423805,0.23954443614637788
46,1.980163124520099,0.3200042675770831
47,0.0019189199521259864,0.43642510402219137
48,0.03216243116213724,0.31704630321135174
49,21.844215336411764,0.2776632348234289
50,0.030560038874750405,0.27868345246986026
51,6.928553588807457,0.31587271951349616
52,297.37696717536784,0.2512442654432945
53,6.16956142277881,0.30968606636082374
54,0.00414035553602998,0.3036007681638748
55,33.94454573550285,0.25819374799957306
56,583.9632032279401,0.25866984956790784
57,0.0010020942709265167,0.4329136882534941
58,134.83859372769115,0.2367305025072015
59,0.3401327566036358,0.3124039795156299
60,352.7364157294171,0.2559212632028165
61,0.17626263066502437,0.3110423557025498
62,0.057433261566374745,0.3217313026779045
63,0.014533813970246136,0.2798890429958393
64,786.1279504730556,0.26286274405206456
65,1.7446693115209089,0.3171409900778833
66,0.2943237978850343,0.318119865571322
67,575.0468967192671,0.25823242291688886
68,128.06721318800197,0.23647044702869935
69,9.296015630435077,0.3094193427931292
70,151.23769515236543,0.23861623813080124
71,0.24079767438266977,0.31175050677477867
72,0.005779154962208726,0.2717833137736051
73,0.003295796957093252,0.36163181478715467
74,1.4306928088776076,0.3180251787047902
75,2.766619155319811,0.32788061453109996
76,1.4895395146097994,0.31672223407660305
77,0.009633538467395038,0.31654219566840924
78,180.07810450864648,0.24014323055585174
79,17.58431755975622,0.2814187026565669
80,19.48496232592427,0.27945961805185116
81,3.4676556666161473,0.33351781713432194
82,0.0015046260882280401,0.42814600448095597
83,1.025549879400048,0.3201322948895764
84,0.18221000894978118,0.31225594793555955
85,0.06570619282370141,0.2996972687506667
86,18.645881806268843,0.2794996265870052
87,35.50675062054341,0.25584124613250825
88,458.7500277875184,0.26055691880934595
89,32.92529494509312,0.26235463565560646
90,0.03133312756049308,0.29979995732422915
91,0.03204494412771659,0.30988477541875603
92,74.93885536701252,0.23942040968739997
93,0.012680503272910272,0.26273871759308665
94,24.699003959201523,0.2741238130801237
95,0.0792006441207835,0.3354008855222447
96,631.2805381676252,0.2626573669049398
97,0.9314488734197117,0.31906139976528336
98,1.6666756759831172,0.3094060066147446
99,0.0042504252646752075,0.30592259682065515
100,0.012633981212397566,0.26803051317614435
101,25.010845670090376,0.2741064760482236
102,0.10276507806151197,0.31624479889043
103,851.2797359783326,0.2662007895017603
104,0.07675788391539314,0.32876080230449156
105,54.91508214389051,0.24073935772964894
106,0.007795882243391591,0.3050970873786407
107,0.8502011867458514,0.3201856396031153
108,0.021149985378626984,0.28553024645257663
109,0.009701241151720387,0.3087752053771471
110,0.3059802538578344,0.31688493545289664
111,0.7069385048423243,0.3223834418009176
112,9.814045482759267,0.3070308332444256
113,626.0578506889905,0.2626893737330631
114,0.013558893740488824,0.28466472847540814
