,XGB_max_depth,XGB_n_estimators,colsample_bylevel,colsample_bytree,eta,min_child_weight,reg_alpha,reg_lambda,subsample,y
21,1,253,0.43325916875861387,0.22996412457175214,0.2829437773310488,96.13847238682091,2.592762989805764,0.009948041338121192,0.8337254784657866,0.5
22,9,105,0.20661539406762813,0.6398729251787799,0.7069094008809277,35.65937125904358,0.001540688061436786,0.005472222915264942,0.38150123100510014,0.3916835591592873
23,13,463,0.27749470783662594,0.5412870300600818,0.008254388079084641,15.692579898933905,5.7940190448969116,0.0033616815103786014,0.9382558686636312,0.2296243198549024
24,18,59,0.23713716472017488,0.266279051778242,0.2104511378521438,2.870150771816528,0.1940003830752214,832.5117852009807,0.849483752677184,0.34080670543049174
25,2,254,0.5463604194175004,0.6259780403548626,0.04570098493694209,117.00024612907643,0.3581158209695306,62.199997690188,0.6143358719170259,0.5
26,15,228,0.5385260937535743,0.5405607566439004,0.008511893510998868,39.768553648011924,0.0018552769735756232,0.00402818231196524,0.4397584786777753,0.26471380561186375
27,1,396,0.5733553966236667,0.7410957576924074,0.0392612667169411,10.327585041035743,0.043883862844111825,2.561654963886366,0.23219776129695213,0.24094873573028908
28,6,365,0.48370054236782833,0.9045651162852986,0.0011466945046109305,6.89276476526682,0.001029309757878489,0.06820276830135762,0.4160565315917102,0.17263482876346958
29,27,166,0.5509031747324455,0.37329013229370667,0.00762579691482744,8.018115010130778,2.102562578550679,0.30897353847510073,0.9663860519517957,0.2002607222874213
30,4,396,0.9974841068441513,0.5897831089214455,0.010411424776756785,123.94584859973601,0.0012963750204607657,0.01913882812229381,0.812505373275091,0.5
31,5,493,0.3730280557531806,0.5127252125740088,0.5576404577787513,87.28467229513534,0.017536648371254227,0.07086797515297301,0.7646204509390809,0.35035007468259904
32,28,479,0.6104811924637377,0.4924384446265776,0.3825082437064112,103.04905630091058,0.06522847887761303,0.3789817747697451,0.2518542864384256,0.5
33,9,500,0.4257405835072106,0.38107772627420355,0.005889968484483978,69.92303246542443,79.53237911991853,0.1970417084914433,0.26436867497128846,0.5
34,13,402,0.17783519582889956,0.5121762438617906,0.0013164527436658182,72.28970016911705,3.6050369361370653,0.45494947998297497,0.783721914560688,0.26379894377467183
35,1,164,0.8772894655316776,0.6477620284939261,0.865689303667847,7.215637637882718,93.38452526677375,221.4101111476691,0.4734695131679654,0.36620545716419506
36,25,386,0.2940086774758603,0.7746995446848344,0.004746926229404494,20.770007450170112,53.77609372307129,110.22861579993804,0.6832709058510187,0.44607849674597255
37,2,342,0.6368310709346354,0.16051303825922736,0.06689917138934448,11.977201267748482,0.005234457873392421,1.4986540884890094,0.4493187575157259,0.23123933105729222
38,31,206,0.6226122678985652,0.736960407026832,0.003073994402460751,7.60682518479023,0.0548575555684599,1.224491292509194,0.22868013888623911,0.2192747786194389
39,16,224,0.7202845281721867,0.618012626034474,0.2597899521500459,10.070852539438837,0.08978029017620308,13.561339056659595,0.9630131548514554,0.18009708737864083
40,3,389,0.2303616004435258,0.9408114456744248,0.5183690255127265,88.78928862780747,0.009327430534167451,97.26493837696319,0.8500993922408367,0.5
41,21,486,0.20923808018511036,0.6108435363654399,0.03315784142426283,1.9620036946513673,681.0746998551832,23.565060198724282,0.579043926709982,0.5
42,16,309,0.9163086795969716,0.7473611401246252,0.03155690745104905,3.527603934106385,14.820723366788982,0.0011405675272329835,0.8184276149076457,0.17136055691880936
43,3,67,0.3699234532013411,0.1459977607539854,0.002713783349586369,6.177115840590489,0.05929637489431246,1.4854205121807755,0.2780269870161812,0.28581163981649416
44,2,221,0.9179647431021655,0.23906156391461125,0.12771952182878812,5.813371182100851,48.93400095031026,0.005716031328563467,0.9899333765627812,0.21225461431772108
45,11,282,0.9265695656528282,0.41183302979776026,0.0010516126639459498,1.4597559322271605,406.71974400540915,3.344940321393142,0.5462398078186439,0.5
46,21,118,0.07743867086690889,0.25544398373904775,0.1006283975265386,22.625595596338215,7.302053731233618,2.2874120283645496,0.654240878265749,0.27384575376080245
47,5,327,0.8688714332183182,0.2744060349595652,0.045547800760919535,37.56718835458741,220.61017066288852,0.5856350147233564,0.7089348833791564,0.5
48,39,206,0.12526568717224312,0.9002593259071948,0.8995016155383722,20.35453997315996,0.005430828599012542,0.4712880480340423,0.5429528911988151,0.26761375760162165
49,14,337,0.80239220797614,0.7758097851345456,0.029962992770202177,50.42041114931838,0.006236174727927629,0.006531360248179137,0.9172036081940537,0.20740357943027843
50,1,389,0.15805183330232012,0.8965805893822033,0.002314157245282528,2.218462374166752,23.542042100884,51.29605676583731,0.2005369896986505,0.3198282300224048
51,18,374,0.19549135597443365,0.7466143484734724,0.44916881777493534,2.006885139808523,513.8834176400266,18.451936897711995,0.4678957447041726,0.5
52,15,474,0.7005794922021182,0.8922899401934289,0.972527690027444,1.1915866288798207,0.0789034553307996,0.00745836515761458,0.6488416948732081,0.2379367598420996
53,2,458,0.9157387952684394,0.7600342496279214,0.001540066656200654,9.554548499714171,1.1543039047818155,10.67394199161286,0.4622395956888873,0.26583071055158447
54,15,453,0.5754523277491901,0.9089840615488971,0.19644097444323078,9.142009787887716,807.7179548843001,0.0072757926751959,0.14139012330864786,0.5
55,49,299,0.07300757559510865,0.35148729612277363,0.004877819694449933,2.3684226484879862,848.2965791695443,1.8646907175772338,0.3879932252050612,0.5
56,26,313,0.8166836400605605,0.6032354288259559,0.009452718545046068,9.25820224962652,0.01820001371855244,613.5592808650498,0.4137150985684719,0.3965145897791529
57,1,280,0.6621118762414931,0.9708595770519082,0.3669119603322146,14.310282389165154,0.010533148625281026,0.00862409152719449,0.88926221711445,0.23164408407126846
58,22,434,0.8645726636740266,0.2892914726675377,0.002482389730406871,12.216613044039768,391.85179529398476,0.2115739816603604,0.18552611669358543,0.5
59,13,466,0.6519982376873952,0.5772299098282184,0.003361380687938862,32.62655326133277,150.1851583052112,2.3690181775958954,0.2874164875863566,0.5
60,7,112,0.1130615311015124,0.9339897024304791,0.005427529463915064,124.26185600081156,0.10754624312525256,253.86464403064105,0.29146252340041645,0.5
61,7,479,0.4721986897464726,0.3580828509903069,0.024237188346743502,44.61781477048408,4.601098384961914,0.0074320144355198075,0.9721990004473011,0.25211511789181684
62,9,286,0.46435714966202846,0.6795219872974474,0.017775042830263557,5.6304848551601365,502.9212124473038,2.0065000623627802,0.5902159647193619,0.5
63,12,190,0.16127812860262516,0.10878658620150256,0.1484051403105704,23.81426483593391,0.18989127500611114,71.91612617846361,0.41380744625774313,0.46964285714285725
64,17,494,0.4740939586057388,0.14000649116682673,0.00245603608416163,41.77595201673283,203.88584709805937,0.002988421479153793,0.613530466229715,0.5
65,3,204,0.2075595860799133,0.49832594101043703,0.18344346878924583,19.457093542402585,0.1897248849257616,1.257217072297975,0.1907101931400611,0.471771978021978
66,1,307,0.8812904667088726,0.2210713032902481,0.025662241860632654,2.6300018357517123,42.34153314542435,150.6785983355161,0.3460636129521998,0.30775632134855435
67,6,490,0.9607381127657783,0.2884371224542738,0.010186344607495857,58.588521871156466,7.687673127391099,83.02480263788306,0.21468321842007976,0.5
68,41,331,0.1739641304663136,0.803762438694936,0.013094150692694168,46.77041261834717,0.13612449246197247,511.8264758869631,0.2769356535988883,0.5
69,17,227,0.27964590320839133,0.24237649326582247,0.0010570383925515817,1.9780569047276109,0.31379256700742264,263.20894827908324,0.3733754830590411,0.38075389416408834
70,3,283,0.5198607461892686,0.6271038107879724,0.18252341665682043,10.08036510344745,970.1846328253267,0.0010609712733324838,0.28092686056852256,0.5
71,1,293,0.2816147451352015,0.8704148139158101,0.024135247858931185,13.427139865369938,0.001081475183052415,0.0016276395265210225,0.897906053619706,0.21134908780539852
72,14,463,0.4677844608449411,0.6700547016117441,0.6634251832046646,3.740253808097537,0.001066054544522548,0.062323384195951285,0.6674560815123525,0.2037174597247413
73,1,184,0.011009225810775774,0.8413500145694016,0.013233967159800193,6.01817103728612,15.395497800797349,0.0653543884177358,0.18883360134801672,0.29099741278139357
74,47,250,0.8771393929372083,0.8408962469450159,0.002265780391873014,126.87480461925068,1.4794401063318898,0.061475800280212115,0.8196953146027567,0.5
75,1,256,0.6447586840054658,0.35139227540130813,0.0024645413287795424,100.47076695185858,0.003290847515338448,1.0142956724296959,0.18235226636653995,0.5
76,4,303,0.25607204360169333,0.1172307979895687,0.04181610393761338,11.612656278883987,0.010089020172120306,0.5997999437262101,0.9353818466088598,0.19723140936733174
77,41,340,0.026101714026983344,0.4782222458061308,0.5583418717608822,1.9999309545307,4.834036822778008,0.01967858272808913,0.7671986771742285,0.15002667235676947
78,2,425,0.7346553120375486,0.48076998866741416,0.06079179336706803,26.88090539968165,25.039683096672277,18.15309555487988,0.6554551054889358,0.24205163768270554
79,45,91,0.7048905415105851,0.7349999283752118,0.006044419695354504,8.431429618905812,1.3280956338828591,0.5356540801095688,0.3001399365669503,0.23670516376827055
80,21,102,0.335913855115239,0.37669165707722096,0.0036473171965324385,12.601712651501897,10.408147285945166,20.919776173008692,0.3010016883219777,0.4843966712898752
81,49,271,0.8373058661766183,0.3467760953177298,0.0905449814894713,5.883820176217072,0.02662471962875585,0.01829956567057243,0.45068170448649925,0.178067321028486
82,19,75,0.2964274946341518,0.5996425707555594,0.13500254411454526,1.5824513758452727,0.011147062399858935,0.017525156735839712,0.629313288446724,0.12943561293075856
83,3,341,0.039417451685249884,0.6764710208494501,0.0025349705078148454,3.1552010823873617,0.7606720159122157,0.023622592574443293,0.7890902736131599,0.22171063160140825
84,5,386,0.3934120031118723,0.44901788690194255,0.2922886537749625,56.10606765025949,0.4147320145790761,0.05693702135903587,0.16127005626468882,0.5
85,12,208,0.527554514329946,0.26085370914298056,0.029407082874491345,3.092346016567506,0.10948075261607756,76.00363631471723,0.7339545085041127,0.21376893737330638
86,1,77,0.23389325619901732,0.34999387889386707,0.04029137549246312,1.8562606161220876,0.32590370132559116,243.56683266389905,0.43611071684015545,0.37894617518403917
87,8,289,0.12362179740515188,0.5162070737102104,0.02544273079798303,44.84283799440475,0.0013145518981953104,0.1939874427284812,0.1966028342062937,0.5
88,14,212,0.950845578918648,0.21740726395100662,0.00400717685861571,88.32417625970216,0.002748562036215262,0.023416180187307,0.8104501281233816,0.2788934972794197
89,1,359,0.3795206400530732,0.9482020933063505,0.07940576091979204,7.8149513962408355,49.40235689255063,0.019006018006900566,0.8468697511141164,0.24827696575269398
90,1,459,0.1826975621649187,0.7971714815895211,0.3122477791564538,4.526887918518922,0.008708002020953086,170.8480893903628,0.6442696603721679,0.1979762349301184
91,36,154,0.3887277443858244,0.8501689885316948,0.13764690400424986,8.99537359176458,0.014873409347475986,9.673407583033162,0.5933524405730691,0.19515696681958816
92,6,59,0.8870013097343018,0.7424377525761148,0.039177194589570474,32.82109508805223,34.79764578629897,306.1149504166707,0.1914436292483229,0.5
93,25,138,0.30423668712316054,0.9786401265892068,0.0027619963010192304,1.1152160297183977,0.03733206786353374,1.0589946201528802,0.24805941514594776,0.17627493865357946
94,1,132,0.06183318356238923,0.5571172242711744,0.1632128350230212,22.393200325203928,55.9795523974804,51.6834538292805,0.636744910569925,0.32129787688040123
95,10,312,0.25376179788034325,0.3500888569958771,0.024062946380255374,3.2766699076930386,0.0033714935739169675,0.0061481996196623675,0.48343111767008806,0.1411287741384829
96,22,425,0.7302244417429868,0.1626464496454677,0.020826937044431098,7.801092926302863,811.8927819060006,824.6301937875977,0.3715096755631321,0.5
97,1,314,0.2530297225184849,0.14705291244160928,0.007681949732936863,3.948912364755306,6.08134725157162,0.121455582321994,0.5570025649819839,0.23923703723460998
98,11,389,0.632976053137997,0.7891940608093571,0.0070673925357451995,31.075119595410207,0.10868323260694915,56.58471421538036,0.32286867498373595,0.5
99,6,335,0.5972273294417503,0.8007362751773566,0.29605870537968226,58.758820312069304,108.29718508506743,32.37421886373396,0.221084088641141,0.5
100,9,271,0.9878561662139175,0.3026180112241294,0.0013292465364030403,1.716462799983748,0.012967438043791957,0.46494182908742115,0.7382467883151151,0.14263309506027966
101,2,433,0.5034430344742725,0.7950459007814348,0.005398440370635442,44.346314699631506,5.336338786013486,0.004506815403878095,0.15026776830263638,0.5
102,7,92,0.7420276925051397,0.5855412142067766,0.006319117392062932,3.8009881707211868,12.79348704421261,0.8543527314838888,0.20426403633858725,0.3103528752800597
103,1,69,0.5697387552896976,0.9628158621976531,0.13385124675263366,1.3843709286835366,31.604600971192255,1.0964344986395507,0.5035792371560542,0.22693574629254232
104,16,121,0.9325421484327782,0.22649973508017962,0.014658019948021222,81.47334263634791,0.28493312289652944,3.759418176666827,0.5092003651087025,0.5
105,19,300,0.7478121912950876,0.4316544579306709,0.074850939426502,110.66002619315019,516.1476763353934,0.29424020509262755,0.6534727018528305,0.5
106,1,481,0.13968104991063449,0.4238863382736673,0.018156637316410533,39.64410925221152,30.710479917282427,58.70364235432805,0.9533955777571249,0.2659660727621893
107,1,101,0.4518008975951044,0.7735453739218974,0.7415246690534091,1.3847387456499547,2.518935475019096,0.5965750933334961,0.9967906533158354,0.15136629147551484
108,1,391,0.3009070934891907,0.9135848054514636,0.4504794446963895,99.48690499977435,1.500466042616727,785.6682958670993,0.8766459177048578,0.5
109,37,403,0.7297684766030254,0.34721328256046097,0.020050501170897978,16.973857540692524,184.811641289344,12.53461617390897,0.6019251660253595,0.5
110,4,476,0.720963211008557,0.2849220728601709,0.20842683623672825,12.262887345596305,53.77203455919688,0.1846000964170876,0.5910898404988557,0.2928991518190548
111,9,479,0.43533697410381444,0.45047719012259824,0.007475284521284847,1.2466959318987028,134.67191055185683,380.0301743981091,0.39248509525969444,0.3777159127280487
112,4,315,0.8257181918061448,0.22950272177449255,0.0010568243707799044,2.2355807485432577,0.026430707782132544,2.691794133638965,0.6703821492452219,0.206292675770831
113,14,347,0.9264307807294875,0.3947195664529659,0.011032601609278865,116.30568750798034,2.1293477919134403,56.85093968647857,0.7909049746710801,0.5
114,14,159,0.8509820930596371,0.5209053100348907,0.02476091491545556,1.741638746944135,0.0051265531636039835,296.43054790768986,0.513852320293901,0.32255681211991905
115,4,273,0.7575767039363018,0.5949499840372668,0.02478171819118338,5.295423067927383,0.0020026227683478124,3.8627582824342377,0.9367262189470396,0.14304718339912514
116,5,246,0.19338391775029892,0.5774433739513214,0.004746086481264043,9.53320317668858,49.61950357650312,0.03541378511396444,0.20624249837884845,0.49192961165048543
117,7,66,0.023816605366895414,0.9976830396097326,0.0009814680450743274,3.0357041030548895,759.5437713570955,336.9475108563608,0.4517097656117176,0.5
118,3,425,0.7005841433490252,0.820342435153063,0.0014655417040311603,81.39649048460709,2.4931173160130142,53.786617874429076,0.9526591121361476,0.5
