,0
0,0.07241571127264823
1,0.1439566167053249
2,0.07802644523590774
3,0.06801977656288827
4,0.14689088050494958
5,0.06979013240303844
6,0.08916259028753026
7,0.19960304441127819
8,0.16045927272034954
9,0.1869964013439921
10,0.2898080033410244
11,0.07131473026518387
12,0.14015530084756112
13,0.15081033273733624
14,0.16045927272034954
15,0.1105336328370301
16,0.09651467115503487
17,0.19311065892851376
18,0.06432988858785171
19,0.2860577748221391
20,0.14387280822769521
21,0.07275955863043604
22,0.07533126129457535
23,0.15069340843299683
24,0.12673526237542132
25,0.18774169449166178
26,0.11728987530202772
27,0.0655959631021309
28,0.135436158285416
29,0.09920172994245713
30,0.062243204270058916
31,0.0992753876015442
32,0.13955575301823386
33,0.14709345800390106
34,0.0644093941024726
35,0.06907439091114786
36,0.15010160043699883
37,0.14719639343579194
38,0.14721443918955635
39,0.18749900165635025
40,0.08792424036647761
41,0.12659723170105097
42,0.19945803947131435
43,0.06795100814157107
44,0.04684538178455888
45,0.10333570157595484
46,0.16045927272034954
47,0.08869850142504099
48,0.05957892980297941
49,0.12758190580324613
50,0.18792128336571423
51,0.1876871657970618
52,0.16045927272034954
53,0.2278941416667878
54,0.12671939306688085
55,0.06457915682992199
56,0.12503623446601764
57,0.056272755855822254
58,0.19565362413292287
59,0.18755181123887754
60,0.1657083740808789
61,0.19836689258298001
62,0.12197336814131599
63,0.16045927272034954
64,0.04595614262084147
65,0.10649747983191582
66,0.09308804584656816
67,0.1887472693465313
68,0.12670398414101702
69,0.1266164237756804
70,0.06953456137908454
71,0.18741642670508507
72,0.08014070986196242
73,0.0957947718603005
74,0.19003210216432098
75,0.16045927272034954
76,0.0719040493557973
77,0.06965715453315813
78,0.1876559212578668
79,0.07238948354533348
80,0.110965960190482
81,0.25164852397353576
82,0.06718362331249905
83,0.14615008994799372
84,0.19951642253409962
85,0.04907967634933197
86,0.1569710259167566
87,0.12673109690090045
88,0.16547047563351125
89,0.10504841456759828
90,0.07302564296993219
91,0.10536316265240586
92,0.13988215926254866
93,0.09501188704351493
94,0.0587616864161673
95,0.08068763159996273
96,0.08988252299029875
97,0.07961751069998757
98,0.1250386946538944
99,0.06297874069912002
100,0.18721131729286244
101,0.07132937005413598
102,0.060508291263633884
103,0.11331688826063946
104,0.1715832626081285
105,0.07498502340938007
106,0.0705236559672704
107,0.12897208209801414
108,0.1411494276456814
109,0.07077009993816363
110,0.1394828961263419
111,0.07569168334494747
112,0.10582733809134415
113,0.1022173036050742
114,0.15325776577399086
115,0.14721125895803122
116,0.08887765825102445
117,0.07033536739769986
118,0.18792453815335952
119,0.11623579284303942
120,0.15305781611846236
121,0.13629472322597014
122,0.15061481394712684
123,0.058718742090754006
124,0.17498852791626918
125,0.19408587366138152
126,0.10275056911509317
127,0.18763113378194807
128,0.09647573238864826
129,0.12323715099846488
130,0.2000558086476023
131,0.07131263685458289
132,0.18787034813390258
133,0.1565497670429743
134,0.05778210164439712
135,0.06967614832023283
136,0.12404026233553955
137,0.09192403100326396
138,0.0662026137284123
139,0.09120034058723692
140,0.0773065387891464
141,0.1289952067892003
142,0.15065543642100143
143,0.5
144,0.18799191038414276
145,0.0656272618763909
146,0.1967861812984235
147,0.07841823204243281
148,0.18708078506065484
149,0.16160861573416763
150,0.16045927272034954
151,0.065540383880067
152,0.20483164305746737
153,0.14588678484788709
154,0.19237041791525866
155,0.09084864163031448
156,0.1997582521621485
157,0.19887968761064267
158,0.1553583553689336
159,0.10846664473655543
160,0.12665945466386774
161,0.08016812092837766
162,0.05205971506339879
163,0.05204039392408377
164,0.07429176039637309
165,0.16045927272034954
166,0.06449237213814862
167,0.08931111641788758
168,0.14739052135504382
169,0.14777421867206864
170,0.16350610838514135
171,0.1873997261887912
172,0.16045927272034954
173,0.08116682628185745
174,0.21081565026528393
175,0.11021071505882474
176,0.14739802247750744
177,0.09041509263407621
178,0.18804714427133684
179,0.1413090894683522
180,0.19256008507563338
181,0.22995239613038498
182,0.19060807163421212
183,0.0688453219077344
184,0.16045927272034954
185,0.14143185505054823
186,0.11978633452629384
187,0.18770868891283232
188,0.13334150450363114
189,0.06087566630129371
190,0.06877443388818383
191,0.0795339268753198
192,0.07457108265916079
193,0.0733965477722126
194,0.06691787379179515
195,0.06095039906182631
196,0.08116917620817898
197,0.10033552235737253
198,0.0634873910109175
199,0.18906414193889842
200,0.10675135302210281
201,0.1265709002351576
202,0.08936611919751802
203,0.06919126036504708
204,0.20039562766380659
205,0.18706249353972326
206,0.06762247604954652
207,0.06109848734591361
208,0.1578275509022996
209,0.05659160992888468
210,0.1425218453207393
211,0.1322642038437808
212,0.12372787353075587
213,0.14722115829325466
214,0.106088466582127
215,0.21830571287799527
216,0.18869517972560212
217,0.10469311833256112
218,0.15063317358325212
219,0.12663631383617702
220,0.187327257694356
221,0.18698928180883345
222,0.08056924089762008
223,0.05561928451918641
224,0.19351444613886493
225,0.1266858355238748
226,0.1621490678005385
227,0.12208867794736089
228,0.07032475544435568
229,0.06977697404091854
230,0.09217736072145155
231,0.07174114859481051
232,0.07181447079238057
233,0.2166980562976515
234,0.05531521982594256
235,0.11831692021365325
236,0.07250878371747638
237,0.07691301982459497
238,0.11238134419403456
239,0.18756999628622995
240,0.070737002080409
241,0.08866847370135567
242,0.12538215126212449
243,0.07232390108536768
244,0.07572299806426164
245,0.07017339396606825
246,0.07022704215452613
247,0.09740008736205041
248,0.206885999515942
249,0.06491767856689457
250,0.18764928171534034
251,0.1007443110909495
252,0.08388635357601137
253,0.14709345800390106
254,0.12655001950268863
255,0.18766253386063558
256,0.2166805993621994
257,0.27133505383697465
258,0.08823415240928012
