,0
0,1.7862231731414795
1,3.5096139907836914
2,0.04787182807922363
3,0.04787302017211914
4,0.020943641662597656
5,2.1043713092803955
6,0.04886913299560547
7,2.6379458904266357
8,2.9979817867279053
9,0.7489962577819824
10,0.048868656158447266
11,0.04587697982788086
12,1.0102965831756592
13,0.04787182807922363
14,0.04986572265625
15,0.02393627166748047
16,2.7566285133361816
17,0.05186176300048828
18,4.356349229812622
19,3.1605477333068848
20,3.108686685562134
21,0.04886889457702637
22,3.5485103130340576
23,0.660233736038208
24,0.046872854232788086
25,4.178825616836548
26,0.04986691474914551
27,1.8909430503845215
28,0.04886913299560547
29,0.049866676330566406
